industryID,inspectiondate,nameOfInspectionOfficer,inspectionStatus,fileID,infileID,applicationID,scheduledDate,reason
3887,2012-12-28,"Shanthi Dheerasinghe (SEO),  Priyangika Mahagoda (DEO)","EPL issuance can be recommended subject to conditions and general conditions",NULL,3529,6054,NULL,NULL
2637,2014-07-14,"Mr.A.P Weerakkody","To take necessary actions for renewing EPL",NULL,3530,5136,NULL,NULL
3847,2014-01-24,"R.M. Rathnayake (DEO),Komudi Kodagoda (EO)","EPL Renewal can be recommended subject to the conditions ; after obtaining noise level measurement from CEA lab and UDA comments",NULL,3531,6020,NULL,NULL
4402,2013-12-19,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3532,6453,NULL,NULL
964,2014-10-30,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","Recommanded to take a leagal action",NULL,3533,3835,NULL,NULL
2455,2014-08-29,"Mr. H.K.N Senarath, Mr.P.W.D.S.S. Wijerathne","Can not recommended to continue this metal quarry with out EPL",NULL,3534,5005,NULL,NULL
4344,2014-07-17,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3535,6401,NULL,NULL
3903,2014-09-18,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL Renewal can be recommended subject to the conditions",NULL,3536,6070,NULL,NULL
1816,2014-02-25,"O.P.K.Pathirana,A.D.S.Samadari","EPL can be recommend to issued",NULL,3537,4502,NULL,NULL
2775,2014-08-29,"Mr.H.K.N Senarath","Can not be recommended to implementation of this metal quarry ",NULL,3538,5261,NULL,NULL
999,2014-03-10,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3539,3867,NULL,NULL
4374,2014-08-25,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3540,6425,NULL,NULL
1543,2014-07-08,"G.D.L.Karunarathna, O.P.K. Pathirana",,NULL,3541,4336,NULL,NULL
3852,2014-03-17,"M.R. Namali (SEO), R.M. Rathnayaka (DEO)","EPL Renewal can be recommended subject to the conditions ; after obtaining analytical report of waste water",NULL,3542,6024,NULL,NULL
4353,2014-09-26,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3543,6406,NULL,NULL
932,2014-03-17,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","Environmental recommendation",NULL,3544,3808,NULL,NULL
4308,2014-05-30,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3545,6376,NULL,NULL
3319,2014-07-31,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","not response for the contact telephone numbers of the owner",NULL,3546,5604,NULL,NULL
25230,2014-04-04,"G.H.L.Karunarathna, O.T.K. Pathirana",,NULL,3547,21928,NULL,NULL
4392,2014-01-23,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3548,6443,NULL,NULL
1579,2014-05-19,"G.D.L.Karunarathna, O.P.K. Pathirana","EPL can be recommend to issued",NULL,3549,4363,NULL,NULL
1035,NULL,,,NULL,3550,3903,NULL,NULL
3306,2014-03-31,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","Forwzrd inspection report for necessary advice",NULL,3551,5591,NULL,NULL
4379,2014-07-08,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3552,6430,NULL,NULL
1580,2013-12-12,"G.D.L.Karunarathna, O.P.K. Pathirana",,NULL,3553,4364,NULL,NULL
4408,2014-07-11,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3554,6459,NULL,NULL
3242,2013-09-02,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","Recommended to obtain report dust controlling system",NULL,3555,5540,NULL,NULL
4385,2013-10-09,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3556,6436,NULL,NULL
1526,2013-11-26,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3557,4319,NULL,NULL
4335,2014-05-06,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3558,6398,NULL,NULL
937,2014-04-07,"M.A.S. Maddumage (SEO), K.Prashanthan (EO)","EPL Renewal",NULL,3559,3813,NULL,NULL
1784,2014-04-04,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3560,4471,NULL,NULL
3295,2014-12-22,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","Have to inform industrialist about waste water absorption method and solid wastes send to municipal council collection system",NULL,3561,5580,NULL,NULL
4416,2014-02-21,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3562,6467,NULL,NULL
25232,2013-02-14,"Mr.A.P Weerakkody, Mr. Jayalath KUmarathunja, Mr.K.A.D.A.G Ranjith","recommended to immediately stop activities in 11 metal quarries which are lack in EPL",NULL,3563,21929,NULL,NULL
1302,2014-10-17,"M.R. Namalie, J.S.M.P. Jayalath","EPL could be renewed",NULL,3564,4127,NULL,NULL
1056,2014-03-27,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3565,3924,NULL,NULL
4444,2014-04-21,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3566,6495,NULL,NULL
4993,2014-04-03,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3567,6890,NULL,NULL
4649,2013-11-05,"Shanthi Dheerasinghe, Komudi Kodgoda","EPL could be renewed",NULL,3568,6627,NULL,NULL
2649,2014-12-28,"Mr. A.p Weerakkody, Mr. K.A.D.A.J RANJITH","Recommended to issue EPL subjected to the conditions",NULL,3569,5148,NULL,NULL
5026,2014-11-17,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL New",NULL,3570,21930,NULL,NULL
15435,2014-06-05,S.Elankeswaran,"EPL can be recommended",NULL,3571,14997,NULL,NULL
15436,2014-04-03,S.Elankeswaran,"EPL Can be recommended",NULL,3572,14998,NULL,NULL
15437,2014-06-02,S.Elankeswaran,"EPL can be recommended",NULL,3573,14999,NULL,NULL
15438,2014-07-21,S.Elankeswaran,"EPL can be recommended",NULL,3574,15000,NULL,NULL
15439,2014-03-19,S.Elankeswaran,"EPL can be recommended",NULL,3575,15001,NULL,NULL
15440,2014-05-02,S.Elankeswaran,"EPL can be recommended",NULL,3576,15002,NULL,NULL
15441,2014-06-27,S.Elankeswaran,"EPL can be recommended",NULL,3577,15003,NULL,NULL
15443,2014-03-24,S.Elankeswaran,"EPL can be recommended",NULL,3578,15004,NULL,NULL
15444,2014-04-11,S.Elankeswaran,"EPL can be recommended",NULL,3579,15005,NULL,NULL
15445,2014-03-14,S.Elankeswaran,"EPL can be recommended",NULL,3580,15006,NULL,NULL
15446,2014-04-01,S.Elankeswaran,"EPL can be recommended",NULL,3581,15007,NULL,NULL
15447,2014-04-01,S.Elankeswaran,"EPL can be recommended",NULL,3582,21931,NULL,NULL
15448,2014-04-08,S.Elankeswaran,"EPL can be recommended",NULL,3583,15009,NULL,NULL
15449,2014-07-08,S.Elankeswaran,"EPL can be recommended",NULL,3584,15010,NULL,NULL
15452,2014-04-09,S.Elankeswaran,"EPL can be recommended",NULL,3585,15011,NULL,NULL
15453,2014-04-01,S.Elankeswaran,"EPL can be recommended",NULL,3586,15012,NULL,NULL
15454,2014-03-28,S.Elankeswaran,"EPL can be recommended",NULL,3587,15013,NULL,NULL
15455,2014-03-21,S.elankeswaran,"EPL can be recommended",NULL,3588,15014,NULL,NULL
15456,2014-03-03,S.Elankeswaran,"EPL can be recommended",NULL,3589,15015,NULL,NULL
15457,2014-04-01,S.Elankeswaran,"EPL can be recommended",NULL,3590,15016,NULL,NULL
15458,2014-04-02,S.Elankeswaran,"EPL can be recommended",NULL,3591,15017,NULL,NULL
15459,2014-04-08,S.Elankeswaran,"EPL Can be recommended",NULL,3592,15018,NULL,NULL
15460,2014-04-09,S.Elankeswaran,"EPL can be recommended",NULL,3593,15019,NULL,NULL
15498,2013-02-25,S.Vijayakumar,"EPL can be recommended",NULL,3594,15052,NULL,NULL
15499,2014-03-25,J.Vijayatharshan,"EPL can be recommended",NULL,3595,15053,NULL,NULL
15500,2014-07-15,J.Vijayatharshan,"EPL can be recommended",NULL,3596,15054,NULL,NULL
15501,2013-05-16,"Inspected by EPO staff","EPL can be Recommended",NULL,3597,15055,NULL,NULL
25235,2014-10-28,P.Thuvarahan,"EPL can be recomended",NULL,3598,21932,NULL,NULL
15414,2011-12-04,Mrs.V.Sathiyakumar,"EPL canbe recommended",NULL,3599,14982,NULL,NULL
11937,2014-04-08,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, R.M.N.S.Thilakarathne,N.Senavirathne",,NULL,3600,12663,NULL,NULL
10149,2014-11-04,"P.L. Renuka  and B.S Dammapali",,NULL,3601,11037,NULL,NULL
25236,2014-12-04,S.Elankeswaran,"EPL can be recommended",NULL,3602,21933,NULL,NULL
10207,2013-12-10,"P.L. Renuka, P.E.W.S.B.M.S Kumarihami and B.S Dammapali",,NULL,3603,21934,NULL,NULL
16586,2013-07-15,"A.J.M.Muyees-DEO,N.Rajeswaraw-DEO.","EPL inspection",NULL,3604,21935,NULL,NULL
11677,2014-04-23,"D.M.S.K.Ariyawansha,H.M.G.R.Senavirathne,S.C.Gamage",,NULL,3605,12445,NULL,NULL
16566,2009-03-17,"A.J.M.Muyees-DEO,M.A.M.iliyas-DEO.","EPL inspection",NULL,3606,21936,NULL,NULL
12019,2013-07-25,D.M.S.K.Ariyawansha,,NULL,3607,12736,NULL,NULL
11942,2014-07-22,"D.M.S.K.Ariyawansha,R.M.N.S.Thilakarathne",,NULL,3608,12667,NULL,NULL
12036,2014-03-27,D.M.S.K.Ariyawansha,,NULL,3609,12752,NULL,NULL
11697,2014-07-16,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody,H.M.G.R.Senavirathne,S.C.Gamage",,NULL,3610,12464,NULL,NULL
16572,2013-06-27,"A.J.M.Muyees-DEO,S.Thadchagini-EO","EPL renewal inspection.",NULL,3611,21937,NULL,NULL
16573,2013-02-19,"A.J.M.Muyees-DEO,T.Suntarason-DEO.","EPL renewal inspection.",NULL,3612,21938,NULL,NULL
11895,2014-04-26,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody",,NULL,3613,12627,NULL,NULL
10150,2014-11-11,"P.L. Renuka  and B.S Dammapali",,NULL,3614,11038,NULL,NULL
16574,2013-03-28,"A.J.M.Muyees-DEO,T.Suntarason-DEO.","EPL renewal inspection.",NULL,3615,21939,NULL,NULL
16516,2010-01-12,"S.Parameswaran,R.Baskaran","for EPL",NULL,3616,21628,NULL,NULL
11805,2014-06-19,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, R.M.N.S.Thilakarathne, N.Gunathilake",,NULL,3617,12552,NULL,NULL
11814,2014-06-19,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, R.M.N.S.Thilakarathne",,NULL,3618,12559,NULL,NULL
25238,2014-06-10,"P.L Renuka & M.S Kumarihami",,NULL,3619,21940,NULL,NULL
11791,2014-11-13,D.M.S.K.Artiyawansha,,NULL,3620,12540,NULL,NULL
12164,2014-07-22,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody",,NULL,3621,12855,NULL,NULL
16993,2013-08-23,K.Logarajah,,NULL,3622,16173,NULL,NULL
16516,2012-02-11,"S.Parameswaran,A.Neushala","for  Renewal",NULL,3623,21628,NULL,NULL
12026,2014-05-12,D.M.S.K.Ariyawansha,,NULL,3624,12743,NULL,NULL
12053,2014-06-19,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody",,NULL,3625,12767,NULL,NULL
11756,2014-03-06,D.M.S.K.Ariyawansha,,NULL,3626,12510,NULL,NULL
12058,2014-07-11,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, R.M.N.S.Thilakarathne, H.M.G.R.Senavirathne",,NULL,3627,12770,NULL,NULL
16516,NULL,,,NULL,3628,21628,NULL,NULL
12015,2013-08-13,D.M.S.K.Ariyawansha,,NULL,3629,12732,NULL,NULL
8635,2014-06-25,"R.A.S.N Bandara, J.K.R Sanuji","Recommended issue the EPL",NULL,3630,9958,NULL,NULL
10156,2014-07-16,"P.L Renuka & B.S Dammapali",,NULL,3631,11044,NULL,NULL
12158,2014-07-22,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, R.M.N.S.Thilakarathne, H.M.G.R.Senavirathne",,NULL,3632,12852,NULL,NULL
12012,2014-06-26,D.M.S.K.Ariyawansha,,NULL,3633,12729,NULL,NULL
11684,2014-07-15,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, S.C.Gamage, H.M.G.R.Senevirathna","for  renewal EPL",NULL,3634,12452,NULL,NULL
14070,2014-01-07,"K.Rajan ,T.meharasa","Isseue the EPL",NULL,3635,21942,NULL,NULL
10164,2014-08-14," P.E.W.S.B.M.S Kumarihami, bandula Wijesekara and B.S Dammapali",,NULL,3636,11049,NULL,NULL
25197,2012-03-15,"M.r.Namali/ U..L.G. Anusha Nilanthi","Recommended for EPL renewal",NULL,3637,21890,NULL,NULL
8634,2014-10-13,"R.A.S.N Bandara (SEO), J.K.R Shanuji (EO)","Recommended reinspect for Renewl the EPL",NULL,3638,9957,NULL,NULL
12021,2013-01-01,"D.M.S.K.Ariyawansha,J.R.S.R.Jayakody","For EPL Renewal",NULL,3639,12738,NULL,NULL
876,2014-12-16,"L.Jayathilaka/ Vimukthi de silva","Industry has been closed.",NULL,3640,859,NULL,NULL
17356,2014-01-20,"K.B.K Bandara, T.M.N Thennakoon, P.S Senevirathne ","Recomended under conditions",NULL,3641,16391,NULL,NULL
19124,2012-12-13,"G.Subashini and R.G.S.Jayasinghe",,NULL,3642,17568,NULL,NULL
16518,2008-11-28,"S.Uthayarajan,S.Sunthareson","for EPL",NULL,3643,21944,NULL,NULL
12063,2014-02-13,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody",,NULL,3644,12774,NULL,NULL
16518,2012-04-23,"S.Parameswaran,A.Neushala","for renewal of EPL",NULL,3645,21944,NULL,NULL
1003,2013-06-20,"W.W.M.T. Sanjeewa (DEO), C.T. Manorathne (DEO), K.Prashanthan (EO)",,NULL,3646,3871,NULL,NULL
14071,2011-09-07,T.Meharasa,"All document are annexe  after the issue  EPL",NULL,3647,21943,NULL,NULL
4585,2014-07-21,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3648,6565,NULL,NULL
8629,2013-12-20,"R.A.S.N Bandara (SEO), J.K.R Shanuji (EO)","Recommended issue the EPL",NULL,3649,9954,NULL,NULL
25241,2012-09-24,"Anusha Nilanthi/ Achala Kohona","Recommended for EPl renewal.",NULL,3650,21945,NULL,NULL
16519,2012-09-10,"S.Uthayarajan,S.Suntareson","for EPL",NULL,3651,15791,NULL,NULL
14073,2009-05-08,M.M.Aswer,reccomended,NULL,3652,21946,NULL,NULL
11809,2014-08-28,"J.R.S.R.Jayakody, R.M.N.S.Thilakarathne, H.M.G.R.Senavirathne",,NULL,3653,12554,NULL,NULL
16519,2013-09-25,"S.Parameswaran,K.Suganya","for renewal of EPL",NULL,3654,15791,NULL,NULL
972,2014-02-03,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3655,3842,NULL,NULL
1544,2013-09-26,"G.D.L.Karunarathna, O.P.K. Pathirana","EPL can be recommend to issued",NULL,3656,4337,NULL,NULL
3207,2014-12-01,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL Renewal can be recommended subject to the conditions",NULL,3657,5505,NULL,NULL
4418,2014-04-03,"O.P.K.Pathirana(DEO),K.A.D.A.J.Ranjith(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3658,6469,NULL,NULL
25239,2014-11-24,"A.P Wasalage and D.N Abeywickrama",,NULL,3659,21947,NULL,NULL
19092,2010-09-14,"D.M.Dissanayaka,and U.I.Aariyadasa",,NULL,3660,17547,NULL,NULL
25242,2014-08-11,"O.N.Perera/ U.S.G.Abewardana","Recommended for EPL renewal",NULL,3661,21948,NULL,NULL
1479,2014-07-24,"G.D.L.Karunarathna, O.P.K. Pathirana","EPL could be renewed",NULL,3662,4280,NULL,NULL
4409,2014-04-25,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3663,6460,NULL,NULL
4411,2014-04-04,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3664,6462,NULL,NULL
992,2014-10-20,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3665,3860,NULL,NULL
3828,2014-11-11,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL Renewal can be recommended subject to the conditions ; trade licence for year 2014 and sound chemical management",NULL,3666,6001,NULL,NULL
1500,2014-01-21,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3667,4295,NULL,NULL
25240,2014-05-06,"P.L Renuka, P.A.W.S.B.M.S. Kumarihami & B.S Dammapali",,NULL,3668,21949,NULL,NULL
4419,2014-04-04,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3669,6470,NULL,NULL
16522,2013-10-29,"S.Parameswaran,K.Suganya","for EPL",NULL,3670,15794,NULL,NULL
25244,2012-10-04,"M.R.Namali/ Anusha Nilanthi","Recommended for EPL renewal",NULL,3671,21951,NULL,NULL
10622,2014-12-16,"A.P Wasalage and D.N Abeywickrama",,NULL,3672,11452,NULL,NULL
4315,2014-05-30,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3673,6382,NULL,NULL
1697,2014-03-05,"O.P.K.Pathirana,A.D.S.Samadari","Issuance of EPL can be recommended",NULL,3674,4417,NULL,NULL
19092,2012-02-10,"G.H.A.Balasooriya and N.A.S.Nissanka",,NULL,3675,21950,NULL,NULL
4330,2014-07-31,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3676,6394,NULL,NULL
3833,2014-11-11,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL Renewal can be recommended subject to the conditions ; trade licence for year 2014 and renewed fire certificate",NULL,3677,6006,NULL,NULL
1824,2014-08-11,"G.D.L.Karunarathna, O.P.K. Pathirana","EPL could be renewed",NULL,3678,4509,NULL,NULL
19092,2013-05-10,"G.Subashini and R.G.S.Jayasinghe",,NULL,3679,21952,NULL,NULL
25245,2014-09-16,"A.P Wasalage and D.N Abeywickrama",,NULL,3680,21953,NULL,NULL
25246,2014-03-28,"Anusha Nilanthi/ Menaka Sujith","Recommended for EPL renewal",NULL,3681,21954,NULL,NULL
1059,2014-10-27,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3682,3927,NULL,NULL
19092,2013-10-15,"G.Subashini and R.G.S.Jayasinghe",,NULL,3683,21955,NULL,NULL
4367,2014-05-19,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3684,6418,NULL,NULL
19092,2013-10-15,"G.Subashini and R.G.S.Jayasinghe",,NULL,3685,21956,NULL,NULL
4364,2014-06-09,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3686,6415,NULL,NULL
3273,2014-11-11,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL issuance can be recommended subject to conditions ; for only weaving clothes and band to  generate  waste water",NULL,3687,5561,NULL,NULL
1495,2014-05-02,"G.D.L.Karunarathna, O.P.K. Pathirana",,NULL,3688,4291,NULL,NULL
1519,2014-08-14,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3689,4312,NULL,NULL
4420,2013-04-23,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3690,6471,NULL,NULL
1506,2014-06-24,"O.P.K.Pathirana,A.D.S.Samadari","EPL could be renewed",NULL,3691,4300,NULL,NULL
25248,2014-11-21,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL New",NULL,3692,21957,NULL,NULL
10509,2012-02-28,"A.P Wasalage and D.N Abeywickrama",,NULL,3693,11363,NULL,NULL
10632,2014-11-24,"A.P Wasalage and D.N Abeywickrama",,NULL,3694,11461,NULL,NULL
4360,2014-05-06,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommended for the renewal of EPL with previous conditions",NULL,3695,6411,NULL,NULL
1474,2014-05-02,"G.D.L.Karunarathna, O.P.K. Pathirana","EPL can be recommend to issued",NULL,3696,4276,NULL,NULL
3249,2014-06-26,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL Renewal can be recommended subject to the conditions ; trade licence for year 2014 andperformance evaluation report on air pollution control system from IIT",NULL,3697,5543,NULL,NULL
25250,2014-11-21,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL New",NULL,3698,21959,NULL,NULL
1521,2014-03-25,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3699,4314,NULL,NULL
4391,2014-07-30,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3700,6442,NULL,NULL
14095,2014-02-02,"S.Uthayarajan, M.C.M.Riyas",Reccommended,NULL,3701,21958,NULL,NULL
1799,2014-06-24,"O.P.K.Pathirana,A.D.S.Samadari","Issuance of EPL can be recommended",NULL,3702,4486,NULL,NULL
25251,2014-11-07,"W.K Thalakiriyawa",,NULL,3703,21960,NULL,NULL
4432,2014-01-21,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3704,6483,NULL,NULL
3667,2014-11-03,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3705,5872,NULL,NULL
10606,2014-03-31,"A.P Wasalage , C.N. Ekanayake and D.N Abeywickrama",,NULL,3706,11437,NULL,NULL
25252,2009-11-13,"K.W.K. Anandalal (SEO), B.K.K.Priyanthi Pieris (DEO)","EPL Renewal can be recommended subject to the conditions ; have advice as not renewed FPL since 2007",NULL,3707,21961,NULL,NULL
1507,2012-12-03,"G.D.L.Karunarathna, O.P.K. Pathirana",,NULL,3708,4301,NULL,NULL
4319,2014-05-19,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3709,6386,NULL,NULL
10425,2014-10-12,"A.D.W Samarasinghe",,NULL,3710,11288,NULL,NULL
1522,2013-10-31,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3711,4315,NULL,NULL
4428,2013-12-10,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3712,6479,NULL,NULL
25253,2013-06-24,"S.S.Ranasingha/ Anusha Nilanthi","Issuing of EPL can be considered after obtaining waste water anlyticle report.",NULL,3713,21962,NULL,NULL
10713,2014-11-14,"A.P Wasalage and A.D.W. Samarasinghe",,NULL,3714,11530,NULL,NULL
3632,2014-05-19,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3715,5842,NULL,NULL
3860,2014-07-25,"P.M.S. Rajapaksha (SEO), R.M.Rathnayake (DEO)","EPL Renewal can be recommended subject to the conditions ; after obtaining analytical report of waste water",NULL,3716,6029,NULL,NULL
16951,2014-07-03,"R.Baskaran,P.Anton ","EPL recommended",NULL,3717,16135,NULL,NULL
1514,2014-07-01,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3718,4308,NULL,NULL
25254,2012-11-08,"M.R.Namalee/ Anusha Nilanthi","Recommended for EPl",NULL,3719,21963,NULL,NULL
1536,2014-05-06,"G.D.L.Karunarathna, O.P.K. Pathirana",,NULL,3720,4329,NULL,NULL
3634,2014-08-21,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3721,5844,NULL,NULL
10389,2010-03-31,"A.D.W Samarasinghe",,NULL,3722,11254,NULL,NULL
4324,2014-07-24,"G.D.L.Karunarathne(SEO),O.P.K.Pathirana(DEO)","Can be recommonded for EPL.",NULL,3723,6389,NULL,NULL
1542,2014-07-17,"G.D.L.Karunarathna, O.P.K. Pathirana","Issuance of EPL can be recommended",NULL,3724,4335,NULL,NULL
10220,2014-02-25,"A.P Wasalage,P Ranasinghe  and D.N Abeywickrama",,NULL,3725,11100,NULL,NULL
3630,2014-08-21,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL Renewal",NULL,3726,5840,NULL,NULL
11808,2014-02-28,"D.M.S.K.Ariyawansha, J.R.S.R.Jayakody, H.M.G.R.Senavirathne",,NULL,3727,12553,NULL,NULL
18957,2014-08-12,"G.Subashini and S.Jokendran",,NULL,3728,17438,NULL,NULL
3880,2014-07-31,"P.M.S. Rajapaksha (SEO), J.S.S. Devi (EO)","EPL Renewal can be recommended since treated waste water is adjust and reused for industrial purpose",NULL,3729,6047,NULL,NULL
